396,a foetus starts to feel pain around <number> weeks so that might be a reasonable cutoff point also these people that are saying its murder and you shouldnt have the right are they vegetarian
397,personally i dont think i could ever have an abortion unless maybe my life was on the line it would also depend how far along the baby was fun fact at <number> weeks most fetuses can hear and detect moms voice i totally understand medical abortions and i dont think you should ever shame somebody for having to make that choice its so difficult and ive never been in that position so i cant judge but i much prefer being safe using contraception it makes me incredibly uncomfortable that some states have tried to ban planb and the like and some states even tried to restrict birth control like excuse me
398,so what i dont get about the argument that the fetus isnt alive until a certain phase is <number> things <number> if its not alive what is it then its clearly not dead its gowing developing so how can it be anything but alive <number> if they truly believe it isnt alive until a certain phase or till birth do they also believe a miscarriage isnt the death of a child would they be comfortable telling a women she didnt lose a baby but rather a clump of cells depending on when she miscarried do you only consider it alive if its wanted if thats a yes then thats some backwards logic if you ask me another thing i also question is when people say that sexual assualt babies should be aborted does this mean you inherently think someones life is worth less based on how they were created many people do exist as the result of sex assualt do you think they dont deserve to exist because of their fathers committed a crime another thing is why do we weaponize the trauma and assualt of women to make a point when less than <number> percent of abortions are performed are for these reasons if you wouldnt be ok with banning abortion for reasons outside of assualt and medical emergency then it you should be able to provide other arguments to support why you think its ok in other situations instead of always coming back to this stats show that more and more babies are aborted for having disabilities such as down syndrome does this mean you support eugenics do you view the rights of disabled people to only apply after birth if you truly care about helping women why dont we ever hear the warnings about the psychological and emotional trauma that abortions statically cause to the majority of women who get abortion if you care about women so much why do most pro choice people dislike pregnancy crisis centers and why do so many activist and politicians want to close them down
399,i think prochoice advocates need to admit a life is ending but then also detail the ways society accepts several cases when one person is allowed to take another persons life we have so many war self defense to protect others we even anne stand your ground where you can kill someones just for being threatening near you since being pregnant is dangerous and may have severe impacts on the mother and any of her existing children thrusting them into poverty tying them to an abusive partner for life there is a solid argument that abortion is protective and anyone arguing that an unborn baby is innocent must also never support another single war considering how many innocent kids die in those this is a much stronger argument than my body my choice or it is a clump of cells
400,men should get a say because it may not affect their body but it does affect their mental state
401,how did she get your number wtf thats insane
402,maybe the last thing this country needs is more empaths bro
403,we should focus more on the actual issue at hand adoption and foster care there arent nearly enough parents getting kids but there is a flood of children going into adoption and quite frankly i dont see anything being done about this why dont we fix this yes we can still have abortion as an option i would say in extreme cases but for those who just think having sex and killing fetuses is fun because they dont want the responsibility then let them have that choice to be able to put those children into good and caring families especially for those who really want children but perhaps cant have any i just really feel like the adoption portion of it needs to be fixed not just to limit what both sides have to say and to make them realize that there are other solutions out there but also to just help out these kids
404,release the footage my man i wanna see those belugas argue
405,you have to start from the proposition that the life of a human being is either valuable in itself or it is not valuable in itself if it is then abortion is wrong and if it isnt then abortion isnt wrong you do need to define what is a human being but i would say that a human being is simply a being that is a member of the category human i think all this scientific talk about viability heart beats all that stuff obscures the issue human being is a moral category as much as it is a biological one plenty of historical examples of the label human being denied to certain groups eg nazism treating jewish people as subhuman slave traders treating africans as subhuman similarly with capacity ie is the human being rational can they survive on their own etc that excludes a lot of human beings who have been born but are for whatever reason incapacitated they could be disabled or in a coma or have an injury in fact all humans are dependent in some way upon others and wouldnt survive without help in both cases we can see that the attribution of the label human being actually has very grave moral consequences i think this is where the issue lies whether the life of a human being is valuable and whether we have any right to withhold or deny the label of human being to certain groups i think abortion is an ethical problem that needs an ethical solution secular moral philosophers like mary midgley and philippa foot have i think very good nuanced treatments on the ethics of abortion
406,i dont think a baby should be considered alive until it gets out of womb and it happened due to an accidentpeople who eat meat all the time should not be one questioning womens right of abortionits more harder on her
407,subbed
408,argument <number> a baby fetus is a person they will become a person the biggest issue with prolifers is that they are valuing the possible life of a human over the actual preexisting life of a human a fetus is not yet a person they are not yet born they are not yet sentient they are not yet anything other then a parasite the women however is in fact a person she is in fact sentient and she is not actively parasitizing another organism que the smart asses in the comments to make a joke about this argument <number> but you could be killing the next einstein or mother teresa what prolifers are doing is protecting what could be baby at the expense of what already is person if you want to argue that the possibility of a person being born and adding good people to the world should be the reason to outlaw abortion then the invers argument can be made that the possibility of a baby being born a bad person is why abortion should be allowed argument <number> they chose to have sex so they should live with the consequences oh boy this is a long one driving is a very dangerous activity and many people end up in the hospital from accidents should people who were driving in a car be denied blood or organ transfusions because they did something that had a obvious possible consequence because that blood an those organs could have gone to someone who didnt do something risky and thus the person who got into the crash is affecting another life possibly causing their death because they got the blood and organs instead what about people who did all the right things and yet their partner purposely broke the condom that is a surprisingly common thing that happens and yet you expect the women to keep the child because someone else did something slimy or sometimes the contraception just simply breaks at no ones fault what about then when they are taking all the precautions and still have an accident what about those who are no longer healthy enough to carry their child or financially able to handle the pregnancy and subsequent child you are forcing them to a keep the child and possibly die have the child die or be unable to provide a healthy home environment for them or b get rid of the child into a foster care system that is riddled with abuse neglect and trauma not to mention the shear number of children waiting for a family but end up aging out of the system and are just pushed out onto the street both options are actively choosing to force a child and their parents to live a horrible life when instead they could have experienced none of this pain by just not being born argument <number> god gave you that life and you threw it away well i dont really much care about what god values or not because if god truly cared about life and he truly wanted that baby to be born then he wouldnt turn around and give thousands of other children cancer and terminal illnesses i have a joke for you what gives kids cancer more then smoking well the answer is god what a nice guy also assuming he is real which he is not argument <number> life begins at conception what are you defining life as because if you are just talking about a living organism instead of inorganic material then there is some bacteria that would like to speak to you in fact the sperm in your testes and the rbcs flushed out during every period would also like to talk to you if you are talking about complex organisms then there are some plants that would like to talk to you when you just chop them up or rip them out of the ground if you are talking about sentients then well a dog is sentient but a fetus when it is aborted is not sentient so again what do you mean when you say life argument <number> sex is not meant to be fun then why have we evolved tissue that specifically evokes a pleasurable sensation because the action is meant to be used for either fun or reproduction argument <number> it is murder is it now well lets see here we kill people and allow people to be killed all the time even though their heart is beating and they are still technically alive people in comas people who are mentally dead people who are denied housing and free health care people who are denied entry into the country from their war stricken home murderers who are released from prisons because there is no more space murderers who are not convicted based on technicalities people with mental illnesses are allowed to keep their children people who are abusive are allowed to keep their fosters priests who rape children causing them to kill themselves are just moved to another church shall i continue because i do have many more examples argument <number> men shouldnt have a say screw off with your fake equalist rights nonsense women who think men should not get to speak on these topics are the same ones who slap men freely and then cry if the guy slaps them back this whole men shouldnt have an opinion is exactly like saying muslims should not be allowed to say anything about christians or the religion that being said no men should not have a say when it comes to the individual womens right to have an abortion as in if a couple get pregnant the guy should be allowed to say if he does or does not want the baby but he should not have control over if the baby is or is not aborted on that same vein if the women wants the child and the man does not he should not be forced to pay child support if they were to split up though this should be written up in a contract to protect all parties argument <number> do you support mandatory vaccines mmm no and yes no i do not support mandatory vaccines that have not been tested and studied for at least a year or so that being said well know childhood vaccines that have been successful for years in maintaining the health of children yes those should be mandatory this is because there is a difference between the possible life and health of an unfeeling fetus and the actual living breathing conscious child that can feel pain and illness but ultimately this question has nothing to do with abortion laws a vaccine is vastly different then one single fetus clump of cells a vaccine potentially affects anywhere between <number> person to <number> million people while an abortion truly only affects two people the women and the fetus you can argue the father is involved but they should not be affected because it is not a person and if you are already attached to this thing or the idea of this thing you have a problem argument <number> should foster be prioritized over abortion this is the same issue as whether or not immigrants should be allowed into a country or not i know i know but bare with me how does it make sense for a country to take on an additional burden of people and provide housing food and health care to these people while the people who are already in the country dont have access to these things its like to make a train of analogies rescuing people from the ocean and bringing them onto a boat then ones the boat is filled you just dump the people already on so that you can go to the next group of people and bring them onto the boat and so on and so on with abortion and the foster system why are we arguing about whether we should control and force people to have kids while there are thousands of children in the foster system who will never have a family and end up aging out of the system it makes no sense that being said even if the foster system was fixed up and whipped into shape abortion still should not be outlawed though the case against abortion would be stronger if that happened
409,we are all clumps of cells
410,good video
411,if abortion is gunna be legal men need to have the right to force the woman they got pregnant into having an abortion
412,this american freedom is too expensively free goodness
413,<number> corinthians <number><number><number> moreover brethren i declare unto you the gospel which i preached unto you which also ye have received and wherein ye stand <number> by which also ye are saved if ye keep in memory what i preached unto you unless ye have believed in vain <number> for i delivered unto you first of all that which i also received how that christ died for our sins according to the scriptures <number> and that he was buried and that he rose again the third day according to the scriptures
414,its so sample just like that guy said have safe sex we are in <number> people should be more responsible
415,i am pro choice but saying life starts when they come out of the womb is theoretically and morally wrong a full term baby in the womb and a baby just born have both the same level of development and capacities they feel hear and think so if you terminate a full term baby it is infanticide putting the needs of the mother before the baby is morally wrong and selfish then you would be making the statement that it would be legitimate for people like casey anthony to murder their children because they simply do not wish to be mothers anymore for me <number> weeks is the ultimate limit for a pregnancy termination as we know that by that time the baby is fully formed can react to noise can see and is viable if born although very premature
416,whether a baby is in a body its still a life its murder its evil and u had a choice to not get involved in the activity to create that life theres no excuse dont involve in the activity or tie ur tubes
417,land of the free except womens own bodies
418,id love to see the argument about vaccine mandates knowing what they admit about them
419,i feel i am right leaning on this specific topic and many others like the trans women in sports but i will say i am left leaning in things such as vaccines and trans people as a whole i have been villafied by many in my friend group because i regularly consume right wingmedia such as ben shipero andrew tate and steven crowder but what i feel many leftists or these empaths dont see is that as much as i am agreeing with anti abortion with exceptions and anti trans in sports i will physically cringe when they talk about not wearing masks duing the pandemic and not taking vacines
420,next time you should ask whether the father should have the right to choose to pay or not for child support
421,well hey they cant legally take organs from a dead body unless the family or the person who died signed a form so that literally means in some states pregnant people now have less rights than corpses you cant take a kidney from someone else to save your own life pregnancy has a long list of complications as well so yes it is a life threatening situation sometimes i also want to stress life is not a gift for everyone sooo entitled to hear a healthy able bodied person say that lie carrying to term a severely disabled fetus giving birth to it and having it not die right away and live temporarily in severe pain is traumatic but guess what how do they die they cant be euthanized when they are out of your body nooo doctors will tell you to just let it dehydrate to death is that really more humane than abortion is it
422,not using as birth control not tax payed for as i personally do not wish to pay for someone elses abortion as i personally am against most unless womens life is actually in danger obviously as i just said only in case of womens life actually endanger not she just doesnt want it rape well depends it is very rare thing and even then if women is waiting around before deciding then no i mean if you raped then maybe go straight away to get checked
423,i bet you i bet you interviewing the pro life people was so much more chill and friendly compared to the abortion people i wonder why anyway if you want to abort the baby just dont have sex no one forced you many things you can do <number> not have sex <number> dont talk to men to risk having sex <number> dont go close to men <number> have nothing to do with men <number> dont look at men <number> dont think about men <number> go to gay bars
424,dont forget me when you get famous
425,all i am going to say is if men were able to have babies abortion would be allowed everywhere they would never fight against it but because it isnt them having to push out a baby of course they want to make sure women suffer even if it means the baby will grow up unloved in poverty or abandoned or that the mother will die in child birth but sure let men control abortion
426,i remember debating the complexity of abortion a lot and to this day i feel there are extremes that would make abortion ok health reasons birthing a child could take your life rape it was forced mental trauma or hey take care of it in the first few weeks when most people would consider it not to late i know there are prolife out there that would not even agree with my opinion on some of this and really it seems hard to know where to draw the line to when its not ok or when it is based on everyones opinion
427,they say mans body is not effected but man pays child support and are parent as well so i think both parent should have equal rights i am against abortion though but if its legal father should have equal say
428,women should have a right for abortion simply because men can have <number> night stand and walk away it is not a question of morality at this point it is a question of well being and well being of the potential child also i am talking about abortion within first <number> weeks
429,i think the side who is not killing babies is the right side
430,in the bible there was an idol called moloch when a couple sacrificed their firstborn they believed that moloch would ensure financial prosperity for the family and future children its the same reason most of the abortions are performed today ecclesiastes <number><number> what has been will be again what has been done will be done again there is nothing new under the sun
431,i would date sarcasticaf so funny
432,abortion has been around long before roe these abortions were not done with a medical professional and risked womens lives the overturning of roe will hurt many women making it difficult to access abortion what scares me is the amount of people who will then hurt themselves due to the fact they do not have safe access to abortion i think the main thing that people miss when arguing about prolife vs pro choice is this factor i think it really should be up to the pregnant person and their doctors the laws of restriction on women will only hurt them we see this already when dying mothers have to request their governor to have an abortion this whole thing is just super messed up
433,its really simple was the zygote viable until you intervened if it was you murdered someone period it was otherwise going to be born and grow into an adult there is no wiggle room here you stopped the natural formation which would have occured without your intervention now on account to why youre getting an abortion if you were assaulted and you dont want to birth it thats fine but you still ended the life of what would have been an innocent child that was part you also they could have came out and changed your life making you heal from the process or changed the world for the better everyone has the right to decide but to say the man should have no say is calous at best and spiteful on average he also took part in procreation and the child literally wouldnt even exist without his contribution he shouldnt be able to force anything on you but his opinion should be considered men feel pain too and do feel the loss of their children even unborn ones im sure there is a biological or emotional connection for the mother during pregnancybeyond a father would fight to his last breath to defend his woman and children especially if she was pregnant a real father would at least same for a mother i digress at the end of the day we all have the right to a choice but to blame the victim isnt the best solution they are also a victim like you were it boils down to this and you have to accept the weight of your choices
434,unpopular opinion fact abortion is not a human right nor is it a womans right if it were a human right it would occur naturally if it were a womans right she wouldnt need someone to do it for her miscarriage is not abortion before that person chimes in abortion is a medical procedure performed by medical professionals it is a service just like any other service except that it can and should be rough on mental health just as it would be for a cop to find a corpse of a baby or a medical examiner cutting open a baby with that being said if anyone should be given the right or choice in the matter of aborting a unborn child it should be the medical professional considering they are the ones who actually have to kill and extract the dead body for the record i am not prolife i believe that the cut off for elective abortion should be the first trimester if you cant figure out if you want to keep a baby within <number> months of it growing inside you than that is your problem otherwise abortion should only be allowed past the first trimester if there is no chance of baby survival the mothers life mortality not social or professional is at risk or the baby has a high chance of being born mentally or physically disabled in the case of rape including incest the rape kit comes with plan b it goes back to responsibility we understand rape is a difficult thing to go through we understand your a mental wreck after but you also know that time is ticking and you were victimized people have to do things that are difficult all the time get the fuck over yourself and do what you know needs to be done note obviously not talking about women chained up in some psychos basement for god knows how long women have been very careless since abortions became medically available as an elective and they really need to learn to be responsible in their lives and hold themselves accountable for the choices they make abortion is just another way for women to have their cake and eat it too also since rvw was reversed and some states may not permit them any longer i believe that in any place where abortion is still permitted men should also be able to financially abort the baby if she chooses to keep the child and he does not want it reason being he has absolutely no say in whether or not she keeps or aborts the baby and she is able to abort it against his wishes if he did want to keep it ps abortion clinics and child support offices really need to stop assuming men are all psychopaths who force women to abort babies or stop child support one of the first questions always asked is to women in these facilities is are you being forced thats bullshit and extremely sexist since men have no say in either and women <number><number> get custody in a split even if they arent capable of supporting that child themselves women with babies in which the father died some how cant get child support and have to figure it out yet if a woman cheats or decides to leave the father then its automatically fuck the dads ability to even support himself due to outdated payment percentages that entire system needs reforming fight me
435,heres the thingim fpr abortion if medically nessecary like i can die during or pass down my chronic disabillities and illnessesi barely can make it living on ssdi imagine hurting myself during and bringing in suffering to my childno thank youthere are accidentsim on bc and my bff was a depo baby like i said i think if u have medical issues it should be ok even with still borns
436,<number><number> wow that guy does not understand that not everyone wants kids and that people are not obligated to have them i guarantee if someone found a way to get him pregnant without consent he would be singing a different tune god is not real
437,first you would have to determine when life starts and what rights that an unspoken human has think of animals they have rights yet they dont speak but we speak for them i take my position that once conception begins life has already builtin rights and the female body is a living host her body is no longer her own but a human factor that is producing a new life which is being develop by her hormones and not by her choice in addition to being sustained by natural law in rare conditions there should be an exception in the cases of having major defective developments should be terminated and rape crimes the female is given two choices on rape crimes one to keep the child as her own or the state takes the human and compensates the mother for her <number>month terms that she endured during her pregnancy if the state decides on not to terminate and not all cases would qualify due to term
438,great video i wish u found a prolifer thats a woman
439,if you see how the procedure is being done blood and tissues being sucked continuously you will think twice accidents do happened just be responsible enough and use contraceptives
440,im very much an atheist whos currently getting a degree in biology but im also a believer of abstinence and prolife biology speaking life is being made of cells so conception is thehniclly alive there are also situations that should be exseptions such as rape or medical emergencies dad should have a say on it to because it takes two to make a baby and many dads would choose to raise a kid alone over them being aborted life is a one in a trillion chance in the universe dont throw it away for convenience or your mistakes
441,i love this i bet the guys preaching pro life probably went home and ate a fat juicy steak and didnt give two shits about the life that was lost i am not a vegan but i just cant comprehend this insistence that human life is just so damn precious that it is a miracle we are on our way to <number> billion humans doesnt sound all that miraculous to me we only live once and no woman should be forced to carry a child for <number> months regardless of what brought her in that situation i think both sides can agree that people should be responsible and take all necessary measures to avoid a unwanted pregnancy
442,a fixed time period should be allowed for abortion like <number><number> weeks in case of rape you cant enforce a lady to give birth to kid which actually happened in us so a period should be specified for abortion
443,its interesting to see how so many like myself are gravitating towards pro life not only because of the demonstrable lack of cogent arguments coming from the pro choice advocates but the consistent absence of intellect empathy and tolerance they exhibit hysterical screaming shout downs and abuse towards anyone holding a different view have become their hallmark sad
444,you can just use anti conception hell nah i aint using <number> condoms a day
445,oh im gonna need a couple hours to write my opion on this shit you got a couple weeks to let me rage lmao
446,good video and i like what you do but better when youre the interviewer in the middle and not making commentary on the opinion of an interviewee ex pro life <number><number>
447,from the best that i can tell conveniency should not dictate morality killing a baby is not a right outside the womb or inside the womb is it inconvenient to the said careless mother yeah of course it is but thats not what dictates the whether another life gets to live
448,i think we can all agree that abortion is entirely selfish and disregarding of another living creature but the debate really comes with now much more important is your future without a child than a future is with one
449,the religious would take our free will if they could
450,i think drunk men should not be asked on any topic
451,im pro choice i think babies are developing personhood i associate personhood with being cognizant rather than being human and alive personhood is completely irrelevant to why im prochoice after a cutoff lets say viability people shouls be able have an abortion with the consent of a doctor not murder it is killing a human life but thats not the same as murder similarly killing someone in self defese is nof murder i think its morally neutral to get an abortion i think its morally wrong to force someone to continue a pregnancy against their will ie ban abortion men should have an unequal say like you can express your opinion but its up to the person carrying the baby if they want get abortion or want to carry to term i am pro vaccination it think its fine for companies and colleges to enforce vaccine madates for public health you could technically not get vaccinated if you want you just cant enroll in my school because youre infringing on the vaccines also dont cause material harm in the sams way pregnancy can and for those that are exempt for health reasons vaccine madates help them the most adoption should be prioritized but its not a solution for abortion if someone doesnt want to experience the side affects of pregnancy and child birth then adoption is not a solution
452,<number><number> if it is an actual baby then do we start counting its age from its conception or the moment it comes out of the womb do we celebrate its birthday or conception day does a woman get to claim its benefits since she is carrying an american citizen is a man booked for double homicide if he kills a <number> week pregnant woman if we are considering a fetus as a human being then we should go all the way in
453,i do see the point of both i wouldnt call abortion a murder that seems a bit harsh its not a fully formed human yet but i can definitely see how a woman would mourn the baby she loses but at the same time contraception doesnt work <number> of the time rapes happen pregnancies that are dangerous to women happen plus everybody on prolife side is talking about those fetuses like you pop one out and youre done but you need mental capacity finances and a ton to raise that kid or to give it up for adoption a kid you were growing inside of you for <number> months now you have to give up and adoptionfoster system is far from perfect i wish there was better sex education fewer rape victims so that there would be fewer abortions but you cannot make me carry a child if i dont want to for some of the reasons i mentioned above mental financial health reasons plus research shows that women who are denied legal abortion just go and do it illegally and die in a lot of these cases or get health problems is that a better alternative
454,is it murder only opinion but i think yes i also know it with everything i am it should be no ones business what one decides to do with available technology what we have is freedom what people are asking for is control let words be words and not an ego tripwire once the women get their freedom we free the men too
455,im in the middle when its comes to abortion because both sides can be extreme for ex pro life are against abortion no matter the situation even if its rape or incest even if the baby has life threatening deformities where the baby will have to stay in the hospital for the rest of its small lifetime internally suffering in pain and eventually pass away seems selfish to keep alive then you have pro choice that call the baby just a life or clumped cells or fetus that its not a baby and then continue to say getting an abortion is not murder just call it what it is murder and they also say you should get an abortion no matter how many months deep your into the pregnancy they completely ignore the baby is a human life the most vulnerable because heshe does not have a voice the baby did not ask to be brought into this world you created the baby by consenting to have sex with someone regardless of the consequences of your actions take responsibility and accountability for it
456,<number><number> this guy is based
457,is abortion murder the subject of abortion is perhaps one of the most highly charged issues of our day finding an honest answer to the question is abortion murder takes courage for those who have performed abortions or have had abortions themselves the bible is clear about the fact that murder is wrong exodus <number><number> however in some cases the bible does not forbid killing soldiers representing their country were expected to kill soldiers on the opposing side joshua that is not murder animals were killed for food and for sacrifice exodus <number><number> genesis <number><number><number> that is not murder either murder is defined as the unlawful premeditated killing of one human being by another murder is unlawful killingthat is killing that is done by the judgment of one human being against another for personal rather than national reasons the bible condemns murder repeatedly as a characteristic of a wicked society deuteronomy <number><number> isaiah <number><number> hosea <number><number> matthew <number><number> determining whether or not abortion is murder involves two considerations first whether or not a fetus in utero is actually a human being and second if a fetus is a child whether or not abortion can be rightly called murder since it is legal in most countries if murder is unlawful killing it would follow that a lawful killing would not be murder one reason murder is outlawed in many places is that it is unethical for one person to unilaterally decide the fate of another under the old testament law a murderer was not put to death unless there were multiple witnesses no person shall be put to death on the testimony of one witness numbers <number><number> in war soldiers do not decide to kill for their own purposes rather they kill in the national interestif they fight for an honorable nation the national interest will be to protect innocent civilians from some threat abortion is different abortion is killing based on a mothers unilateral judgment and choice such unprovoked killing of the defenseless is unethical and should define abortion as murder in any societyunless the fetus is not human if the fetus is just a mass of impersonal tissue or something less than human ending its life would not face the same ethical challenge and would not be considered murder so is a fetus a human or is it something else biologically speaking human life begins at conception when the mothers egg and the fathers sperm come together they combine and create a new string of dna that is personalized and totally unique dna is coded information the blueprint for the new humans growth and development no more genetic material needs to be added the zygote in the womb is as human as the mother in whose womb it dwells the difference between a fetus and any one of us is one of age location and level of dependence when a mother aborts the process of fetal development she is destroying a unique life the bible clearly points to conception as the beginning of human life samson said i have been a nazirite to god from my mothers womb judges he refers to his unborn self as having already been what god planned him to bea nazirite david says you formed my inward parts you knitted me together in my mothers womb psalm <number><number> again we see david referring to himself as a person in the womb then he says your eyes saw my unformed substance in your book were written every one of them the days that were formed for me when as yet there was none of them psalm <number><number> david is saying that god had all of his days planned out for him while he was still in the womb again this evidence points to personhood beginning at conception rather than at the moment of birth we see god had a similar plan for the life of the preborn jeremiah before i formed you in the womb i knew you before you were born i set you apart i appointed you as a prophet to the nations jeremiah <number><number> the bible considers a fetus to be an unborn child a planned human being that god is forming from the moment of conception this being the case it doesnt really matter what human jurisprudence says or how socially or politically acceptable abortion is gods law takes precedence a mother who decides to abort her child is unilaterally making a decision to end another persons lifeand that is and always has been the definition of murder
458,pro aborts always say its not for me but i will not stand in the way of other women who need this procedure
459,my stance on this subject is more so prolife lots of religious influence however there are a few exemptions i do have firstly instances of rape i think that if the woman consented to having sex then the child is par for the course however if the woman was raped this no longer applies secondly if the woman is underage pretty cut and dry there and third if the mother andor child will die due to the result of birthing also pretty cut and dry if none of these apply to the situation of the woman then abortion should not be an option
460,i grew up very christian that means nothing but that you were never a christian or youre an apostate
461,growing up rich and then being one of the poorest poor people are not the end of the world
462,i have a question if men cant have an opinion on if a baby lives or not then what about trans men
463,as a man a man maybe deserves a conversation but not a say with that said thats my only opinion on abortion lol
464,when does life start when does a baby in the womb feel the pains of being ripped apart during abortion i understand abortion because of rape medical issues and even incest but i can not understand the termination of a healthy baby
465,how dare someone stand in the way of a blood sacrifice to baal
466,can you have an abortion an hour before delivery
467,the people who were saying my body my choice about vaccinations were <number> being satirical and pointing out the hypocrisy of the left and <number> were actually talking about their body one human life one persons dna
468,there arent two sides to everything the second your action directly affects another negatively your opinion is moot slavery is great for the slave owner fascism is awesome for the dictatorautocracynot so much for the ones who are subject to their wills oh and the overwhelming majority of all abortions are performed before outside the womb viability so i dont care to hear some drivel about life begins at conception i gather my medical information from the peerreviewed concensus of medical experts not people with strong opinions one way or the other
469,but who said contraception is expensive in third world countries
470,im anti abortion pro life but i am also pro choice but when i think of pro choice i think of letting yourself get over weight dying hair tattoos not shaving shaving piercings vaccine medicine where it actually impacts on your body while being anti abortion is destroying a fetus aka human child which is inside the womb only attached to the mom by a tube also did you know that any age human is a clump of cells just when you are an adult you are a larger clump of cells this is just how i see the words and other people will either agree or disagree
471,<number><number> not to be mean or anything but if men shouldnt have a right of say on abortion why should queer people have it not like theyre gonna be pregnant any time soon
472,based
473,on the why do men have a say it takes two to tango its his sperm involved not our fault nature said the female would be the one forming the human
474,its simply immoral after <number> weeks when the heart starts beating
475,of course a man should not have the right to tell a woman if she should have an abortion and telling a woman not to have one is not much better but in all these cases the man should not be considered the father if he disagrees in fact he doesnt a man cant just run away and avoid consequences as the woman could
476,my opinion is that abortion is morally wrong but im still prochoice i think people should be able to make choices even if i think the choices are wrong
477,followed
478,i always thought some more apt comparison to abortions would be live organ donations blood bone marrow not the use of contraceptives or child support those are procedures with risks associated minimal as they are and they are entirely voluntary even if its your kid or relative should the state decide if you can be forced to donate a kidney to your son should a woman get the option on deciding whether or not her husband gets a vasectomy regardless of his opinion and the fact that it is his body if you dont think that people should be forced into those medical procedures i dont think its right to abolish abortions its never about the potential life in those arguments when it comes down to it even though it gets pushed to the front a lot for most people its about the fact that they think the person having the abortion is a at fault for their state and therefore due some punishment that is not to say that there should not be limits or that it is the right thing to do but the vaccination case and covid rules are a great example that when people are personally affected they are suddenly not as okay with having restrictions even if innocents might suffer
479,i have mixed opinions on abortions i wouldnt get a abortion but thats just me personally some people who get abortions who chose to have sex its there problem one thing i hate is when people joke about it and say a whole bunch of dumb shit but i do support the ones who were raped i was raped but i didnt loose my virginity so i can kind of relate and i feel bad for them i mean who wouldnt hopefully but those are the only ones i support
480,the definition of kill to end life the definition of life homeostasis organization metabolism growth adaptation response to stimuli reproduction each individual cell of that fetus meets these requirements the fetus as a whole meets these requirements its alive
481,<number><number> i died
482,lord have mercy on these people for they do not know what they doing repent from ur sinsimagine killing innocent lives
483,men should be allowed to talk about abortion people without children should be allowed to talk about child abuse people who didnt own slaves spoke out against slavery morality isnt dictated by what directly affects you
484,abortion is immoral because it causes harm but it also prevents harm being pragmatic about the world mistakes happen and we cant prevent people from getting pregnant out of wedlock knocking up a mistress having sex as a young teen etc historically the alternative to safe abortions is unsafe abortions and murder of a delivered baby roe vs wade was a compromise and moderate position which made it both legal and illegal to have an abortion depending on the gestational age in order for women to have autonomy of their own bodies and be free to live without fear of getting pregnant abortions are necessary society doesnt treat fetuses as protected citizens anyways we dont give them social security numbers we dont let pregnant women claim fetuses as dependents on their taxes we dont require men to pay child support on fetuses we dont let women who are pregnant travel in the carpool lane etc
